0,0.7,9.9
0,0.9,9.7
-------------------------------------------
0,0.7,9.9
0,0.9,9.7
0,0.7,9.9
4,0.9,9.7
-------------------------------------------
0,-1.6,7.4
2,0.3,7.2
2,0.7,9.9
0,-1.7,7.5
2,0.5,7.4
2,0.9,9.7
0,-1.8,7.6
-------------------------------------------
0,-1.6,7.4
2,0.3,7.2
6,0.7,9.9
4,-1.7,7.5
2,0.5,7.4
6,0.9,9.7
4,-1.8,7.6
-------------------------------------------
2,-1.6,7.4
2,0.3,7.2
2,-1.7,7.5
2,0.5,7.4
2,-1.8,7.6
0,11.1,-1.5
0,10.8,-0.6
0,9.5,1.5
0,8.7,2.4
0,11.2,-1.2
0,10.5,-0.1
0,9.3,1.9
0,8.6,2.6
-------------------------------------------
2,-1.6,7.4
2,0.3,7.2
2,-1.7,7.5
2,0.5,7.4
2,-1.8,7.6
0,11.1,-1.5
0,10.8,-0.6
0,9.5,1.5
0,11.2,-1.2
0,10.5,-0.1
0,9.3,1.9
-------------------------------------------
0,8.7,2.4
0,9.3,1.9
0,8.6,2.6
-------------------------------------------
0,9.5,1.5
0,8.7,2.4
0,9.3,1.9
0,8.6,2.6
-------------------------------------------
0,0.7,9.9
2,0.9,9.7
-------------------------------------------
0,0.7,9.9
2,0.9,9.7
-------------------------------------------
0,-1.6,7.4
0,0.3,7.2
0,-1.7,7.5
0,0.5,7.4
0,-1.8,7.6
2,9.5,1.5
2,8.7,2.4
2,9.3,1.9
2,8.6,2.6
-------------------------------------------
0,9.5,1.5
2,8.7,2.4
2,9.3,1.9
2,8.6,2.6
-------------------------------------------
0,9.5,1.5
2,8.7,2.4
0,9.3,1.9
2,8.6,2.6
-------------------------------------------
0,0.7,9.9
0,0.9,9.7
2,9.5,1.5
2,8.7,2.4
2,9.3,1.9
2,8.6,2.6
-------------------------------------------
0,0.7,9.9
0,0.9,9.7
2,9.5,1.5
2,8.7,2.4
2,9.3,1.9
2,8.6,2.6
-------------------------------------------
0,-1.6,7.4
0,-1.7,7.5
0,-1.8,7.6
4,11.1,-1.5
4,10.8,-0.6
4,11.2,-1.2
4,10.5,-0.1
-------------------------------------------
0,-1.6,7.4
0,-1.7,7.5
0,-1.8,7.6
4,11.1,-1.5
4,10.8,-0.6
4,11.2,-1.2
4,10.5,-0.1
-------------------------------------------
2,-1.6,7.4
2,0.3,7.2
2,0.7,9.9
2,-1.7,7.5
2,0.5,7.4
2,0.9,9.7
2,-1.8,7.6
0,8.7,2.4
0,8.6,2.6
-------------------------------------------
2,-1.6,7.4
2,0.3,7.2
2,0.7,9.9
2,-1.7,7.5
2,0.5,7.4
2,0.9,9.7
2,-1.8,7.6
0,8.7,2.4
0,8.6,2.6
-------------------------------------------
4,-1.6,7.4
4,0.3,7.2
4,-1.7,7.5
4,0.5,7.4
4,-1.8,7.6
2,11.1,-1.5
2,10.8,-0.6
2,11.2,-1.2
2,10.5,-0.1
-------------------------------------------
4,-1.6,7.4
4,0.3,7.2
4,-1.7,7.5
4,0.5,7.4
4,-1.8,7.6
2,11.1,-1.5
2,10.8,-0.6
2,11.2,-1.2
2,10.5,-0.1
-------------------------------------------
0,-1.6,7.4
0,0.3,7.2
2,0.7,9.9
0,-1.7,7.5
0,0.5,7.4
4,0.9,9.7
0,-1.8,7.6
-------------------------------------------
0,-1.6,7.4
0,0.3,7.2
2,0.7,9.9
0,-1.7,7.5
0,0.5,7.4
4,0.9,9.7
0,-1.8,7.6
-------------------------------------------
